objective,dvar,dvar,dvar,dvar,dvar,dvar,dvar,dvar,dvar,dvar,dvar,dvar,dvar,dvar,dvar,dvar,dvar
4460838.705975621,3.4541792581230695,0.23009261395061387,0.04443340622840708,0.1831336145872946,36.388953021499795,0.05077638004519258,0.19521627015998888,4.644015260932978,0.018616017718890987,2.3555934493908985,0.0028656330615675074,0.06336824574501776,0.2516713794784735,0.0028938526279560506,8.737580988638673,19.405670399385784,541.0839337529067
4460838.705975621,3.4541792581230695,0.23009261395061387,0.04443340622840708,0.1831336145872946,36.388953021499795,0.05077638004519258,0.19521627015998888,4.644015260932978,0.018616017718890987,2.3555934493908985,0.0028656330615675074,0.06336824574501776,0.2516713794784735,0.0028938526279560506,8.737580988638673,19.405670399385784,541.0839337529067
4460838.705975621,3.4541792581230695,0.23009261395061387,0.04443340622840708,0.1831336145872946,36.388953021499795,0.05077638004519258,0.19521627015998888,4.644015260932978,0.018616017718890987,2.3555934493908985,0.0028656330615675074,0.06336824574501776,0.2516713794784735,0.0028938526279560506,8.737580988638673,19.405670399385784,541.0839337529067
4460838.705975621,3.4541792581230695,0.23009261395061387,0.04443340622840708,0.1831336145872946,36.388953021499795,0.05077638004519258,0.19521627015998888,4.644015260932978,0.018616017718890987,2.3555934493908985,0.0028656330615675074,0.06336824574501776,0.2516713794784735,0.0028938526279560506,8.737580988638673,19.405670399385784,541.0839337529067
4460838.705975621,3.4541792581230695,0.23009261395061387,0.04443340622840708,0.1831336145872946,36.388953021499795,0.05077638004519258,0.19521627015998888,4.644015260932978,0.018616017718890987,2.3555934493908985,0.0028656330615675074,0.06336824574501776,0.2516713794784735,0.0028938526279560506,8.737580988638673,19.405670399385784,541.0839337529067
4460838.705975621,3.4541792581230695,0.23009261395061387,0.04443340622840708,0.1831336145872946,36.388953021499795,0.05077638004519258,0.19521627015998888,4.644015260932978,0.018616017718890987,2.3555934493908985,0.0028656330615675074,0.06336824574501776,0.2516713794784735,0.0028938526279560506,8.737580988638673,19.405670399385784,541.0839337529067
4460838.705975621,3.4541792581230695,0.23009261395061387,0.04443340622840708,0.1831336145872946,36.388953021499795,0.05077638004519258,0.19521627015998888,4.644015260932978,0.018616017718890987,2.3555934493908985,0.0028656330615675074,0.06336824574501776,0.2516713794784735,0.0028938526279560506,8.737580988638673,19.405670399385784,541.0839337529067
4460838.705975621,3.4541792581230695,0.23009261395061387,0.04443340622840708,0.1831336145872946,36.388953021499795,0.05077638004519258,0.19521627015998888,4.644015260932978,0.018616017718890987,2.3555934493908985,0.0028656330615675074,0.06336824574501776,0.2516713794784735,0.0028938526279560506,8.737580988638673,19.405670399385784,541.0839337529067
4460838.705975621,3.4541792581230695,0.23009261395061387,0.04443340622840708,0.1831336145872946,36.388953021499795,0.05077638004519258,0.19521627015998888,4.644015260932978,0.018616017718890987,2.3555934493908985,0.0028656330615675074,0.06336824574501776,0.2516713794784735,0.0028938526279560506,8.737580988638673,19.405670399385784,541.0839337529067
4460838.705975621,3.4541792581230695,0.23009261395061387,0.04443340622840708,0.1831336145872946,36.388953021499795,0.05077638004519258,0.19521627015998888,4.644015260932978,0.018616017718890987,2.3555934493908985,0.0028656330615675074,0.06336824574501776,0.2516713794784735,0.0028938526279560506,8.737580988638673,19.405670399385784,541.0839337529067
4460838.705975621,3.4541792581230695,0.23009261395061387,0.04443340622840708,0.1831336145872946,36.388953021499795,0.05077638004519258,0.19521627015998888,4.644015260932978,0.018616017718890987,2.3555934493908985,0.0028656330615675074,0.06336824574501776,0.2516713794784735,0.0028938526279560506,8.737580988638673,19.405670399385784,541.0839337529067
4460838.705975621,3.4541792581230695,0.23009261395061387,0.04443340622840708,0.1831336145872946,36.388953021499795,0.05077638004519258,0.19521627015998888,4.644015260932978,0.018616017718890987,2.3555934493908985,0.0028656330615675074,0.06336824574501776,0.2516713794784735,0.0028938526279560506,8.737580988638673,19.405670399385784,541.0839337529067
4460838.705975621,3.4541792581230695,0.23009261395061387,0.04443340622840708,0.1831336145872946,36.388953021499795,0.05077638004519258,0.19521627015998888,4.644015260932978,0.018616017718890987,2.3555934493908985,0.0028656330615675074,0.06336824574501776,0.2516713794784735,0.0028938526279560506,8.737580988638673,19.405670399385784,541.0839337529067
4460838.705975621,3.4541792581230695,0.23009261395061387,0.04443340622840708,0.1831336145872946,36.388953021499795,0.05077638004519258,0.19521627015998888,4.644015260932978,0.018616017718890987,2.3555934493908985,0.0028656330615675074,0.06336824574501776,0.2516713794784735,0.0028938526279560506,8.737580988638673,19.405670399385784,541.0839337529067
4460838.705975621,3.4541792581230695,0.23009261395061387,0.04443340622840708,0.1831336145872946,36.388953021499795,0.05077638004519258,0.19521627015998888,4.644015260932978,0.018616017718890987,2.3555934493908985,0.0028656330615675074,0.06336824574501776,0.2516713794784735,0.0028938526279560506,8.737580988638673,19.405670399385784,541.0839337529067
4460838.705975621,3.4541792581230695,0.23009261395061387,0.04443340622840708,0.1831336145872946,36.388953021499795,0.05077638004519258,0.19521627015998888,4.644015260932978,0.018616017718890987,2.3555934493908985,0.0028656330615675074,0.06336824574501776,0.2516713794784735,0.0028938526279560506,8.737580988638673,19.405670399385784,541.0839337529067
4460838.705975621,3.4541792581230695,0.23009261395061387,0.04443340622840708,0.1831336145872946,36.388953021499795,0.05077638004519258,0.19521627015998888,4.644015260932978,0.018616017718890987,2.3555934493908985,0.0028656330615675074,0.06336824574501776,0.2516713794784735,0.0028938526279560506,8.737580988638673,19.405670399385784,541.0839337529067
4460838.705975621,3.4541792581230695,0.23009261395061387,0.04443340622840708,0.1831336145872946,36.388953021499795,0.05077638004519258,0.19521627015998888,4.644015260932978,0.018616017718890987,2.3555934493908985,0.0028656330615675074,0.06336824574501776,0.2516713794784735,0.0028938526279560506,8.737580988638673,19.405670399385784,541.0839337529067
